18/09/2019 19:27,95003.86,540.09,54.04,28.49,H
18/09/2019 19:27,95003.47,540.13,53.96,28.5,H
18/09/2019 19:27,95003.47,540.13,53.9,28.5,H
18/09/2019 19:27,95003.58,540.14,53.85,28.5,H
18/09/2019 19:27,94999.55,540.47,53.82,28.51,H
18/09/2019 19:27,95004.19,540.06,53.8,28.51,H
18/09/2019 19:27,95006.04,539.9,53.78,28.52,H
18/09/2019 19:27,95002.68,540.2,53.75,28.52,H
18/09/2019 19:27,95001.95,540.26,53.75,28.52,H
18/09/2019 19:27,95004.7,540.02,53.75,28.53,H
18/09/2019 19:27,95000.78,540.45,53.75,28.52,H
18/09/2019 19:27,95000.95,540.35,53.74,28.53,H
18/09/2019 19:27,95001.2,540.33,53.74,28.54,H
18/09/2019 19:27,95000.95,540.35,53.73,28.53,H
18/09/2019 19:27,95002.93,540.17,53.71,28.54,H
18/09/2019 19:27,95002.54,540.21,53.69,28.54,H
18/09/2019 19:27,95001.59,540.29,53.67,28.55,H
18/09/2019 19:27,95003.83,540.1,53.59,28.55,H
18/09/2019 19:27,95004.44,540.04,53.64,28.56,H
18/09/2019 19:27,95001.7,540.28,53.62,28.56,H
18/09/2019 19:27,95002.2,540.24,53.62,28.57,H
18/09/2019 19:27,95003.27,540.15,53.6,28.57,H
18/09/2019 19:27,95002.82,540.18,53.57,28.57,H
18/09/2019 19:27,95002.38,540.22,53.55,28.58,H
18/09/2019 19:27,95004.5,540.04,53.56,28.58,H
18/09/2019 19:27,95001.59,540.29,53.49,28.59,H
18/09/2019 19:27,95001.59,540.29,53.46,28.59,H
18/09/2019 19:27,95001.3,540.32,53.45,28.59,H
18/09/2019 19:27,95001.47,540.3,53.43,28.59,H
18/09/2019 19:27,94999.38,540.49,53.43,28.59,H
18/09/2019 19:27,95000.61,540.38,53.44,28.6,H
18/09/2019 19:27,95004.24,540.06,53.45,28.6,H
18/09/2019 19:27,95002.67,540.2,53.43,28.61,H
18/09/2019 19:27,95002.95,540.17,53.43,28.61,H
18/09/2019 19:27,95002.23,540.24,53.43,28.62,H
18/09/2019 19:27,95001,540.34,53.42,28.62,H
18/09/2019 19:27,95003.68,540.11,53.4,28.63,H
18/09/2019 19:27,95002.28,540.23,53.38,28.63,H
18/09/2019 19:27,95001.55,540.3,53.4,28.64,H
18/09/2019 19:27,94999.48,540.48,53.29,28.64,H
18/09/2019 19:27,95002.23,540.24,53.25,28.64,H
18/09/2019 19:27,95000.99,540.34,53.24,28.64,H
18/09/2019 19:27,95003.29,540.14,53.21,28.64,H
18/09/2019 19:27,95001.66,540.29,53.2,28.64,H
18/09/2019 19:27,95001.8,540.27,53.18,28.65,H
18/09/2019 19:27,95002.03,540.25,53.2,28.65,H
18/09/2019 19:27,94999.45,540.48,53.2,28.67,H
18/09/2019 19:27,95002.3,540.23,53.19,28.67,H
18/09/2019 19:27,95004.21,540.06,53.17,28.68,H
18/09/2019 19:27,95002.98,540.17,53.16,28.68,H
18/09/2019 19:27,95002.7,540.19,53.15,28.69,H
18/09/2019 19:27,95004.16,540.07,53.15,28.7,H
18/09/2019 19:27,95004.8,540.01,53.14,28.7,H
18/09/2019 19:28,95000.87,540.36,53.14,28.71,H
18/09/2019 19:28,95000.48,540.39,53.13,28.71,H
18/09/2019 19:28,94999.86,540.44,53.11,28.72,H
18/09/2019 19:28,95001.99,540.26,53.11,28.72,H
18/09/2019 19:28,95002.36,540.22,53.09,28.73,H
18/09/2019 19:28,95001.91,540.26,53.08,28.73,H
18/09/2019 19:28,95001.74,540.28,53.07,28.74,H
18/09/2019 19:28,95003.87,540.09,53.08,28.75,H
18/09/2019 19:28,95003.48,540.13,53.08,28.75,H
18/09/2019 19:28,95000.84,540.36,53.09,28.75,H
18/09/2019 19:28,95003.61,540.12,53.09,28.76,H
18/09/2019 19:28,95004.79,540.01,53.09,28.77,H
18/09/2019 19:28,95002.77,540.19,53.09,28.77,H
18/09/2019 19:28,95003.33,540.14,53.09,28.78,H
18/09/2019 19:28,95002.77,540.19,53.08,28.77,H
18/09/2019 19:28,95003,540.17,53.07,28.78,H
18/09/2019 19:28,95004.11,540.07,53.07,28.79,H
18/09/2019 19:28,95001.92,540.26,53.05,28.8,H
18/09/2019 19:28,95001.53,540.3,53.06,28.8,H
18/09/2019 19:28,94999.8,540.45,53.05,28.8,H
18/09/2019 19:28,95002.83,540.18,53.03,28.81,H
18/09/2019 19:28,95002.38,540.22,53.02,28.81,H
18/09/2019 19:28,95002.43,540.22,53.01,28.81,H
18/09/2019 19:28,95002.34,540.23,52.96,28.82,H
18/09/2019 19:28,95002.52,540.21,53.02,28.82,H
18/09/2019 19:28,95001.62,540.29,53.08,28.81,H
18/09/2019 19:28,95002.52,540.21,53.13,28.82,H
18/09/2019 19:28,95000.5,540.39,53.18,28.82,H
18/09/2019 19:28,95001.22,540.32,53.26,28.83,H
18/09/2019 19:28,95003.23,540.15,53.29,28.83,H
18/09/2019 19:28,95003.3,540.14,53.33,28.83,H
18/09/2019 19:28,95002.73,540.18,53.34,28.82,H
